ID,PlayerName,Rating,Club,Nation,NationTop,Card,League,LeagueTop,SkillMoves,WeakFoot,StrongFoot,Position,WorkRateAtk,WorkRateDef,HeightCm,HeightIn,WeightKg,WeightLb,Popularity,IGS_base,IGS_total,Reputation,BodyType,DOB,DateAdded,PAC,Acceleration,SprintSpeed,SHO,Positioning,Finishing,ShotPower,LongShots,Volleys,Penalties,PAS,Vision,Crossing,FKAccuracy,ShortPassing,LongPassing,Curve,DRI,Agility,Balance,Reactions,BallControl,Dribbling,Composure,DEF,Interceptions,HeadingAccuracy,DefAwareness,StandingTackle,SlidingTackle,PHY,Jumping,Stamina,Strength,Aggression,GK_DIVING,GK_Diving,GK_HANDLING,GK_Handling,GK_KICKING,GK_Kicking,GK_REFLEXES,GK_Reflexes,GK_SPEED,GK_Acceleration,GK_SprintSpeed,GK_POSITIONING,GK_Positioning,isGK,PlayerURL
11642,Christian Sánchez,65,RC Celta,Cuba,Other,fut23 silver common,ESP 1,ESP 1,1,2,Left,GK,M,M,193,76,88,194,0,360,788,1,High&Average,1999-07-09,2022-09-22,66,42,36,64,9,7,44,8,10,12,58,49,15,11,29,31,15,67,45,34,59,15,11,43,40,20,15,10,12,14,65,66,27,73,26,66.0,66.0,64.0,64.0,58.0,58.0,67.0,67.0,40.0,42.0,36.0,65.0,65.0,True,https://www.futbin.com/23/player/45614
11666,Thiago Cardozo,65,Peñarol,Uruguay,Other,fut23 libertadores b silver rare,LIB,OTHER,1,2,Right,GK,M,M,182,72,83,183,0,355,764,1,Lean,1996-07-31,2022-09-22,69,37,38,58,16,14,47,14,16,13,62,21,12,20,14,12,19,67,28,31,65,12,18,39,37,18,15,15,16,14,62,75,30,65,30,69.0,69.0,58.0,58.0,62.0,62.0,67.0,67.0,37.0,37.0,38.0,62.0,62.0,True,https://www.futbin.com/23/player/45914
11673,Cristian Flores,65,Dep. La Guaira,Venezuela,Other,fut23 sudamericana silver rare,SUD,OTHER,1,2,Right,GK,M,M,193,76,89,196,0,382,859,1,High&Average,1990-09-06,2022-09-22,70,58,56,63,13,15,48,13,3,21,64,22,10,17,29,26,24,63,50,53,58,21,23,32,57,14,19,18,11,11,65,65,45,46,38,70.0,70.0,63.0,63.0,64.0,64.0,63.0,63.0,57.0,58.0,56.0,65.0,65.0,True,https://www.futbin.com/23/player/45954
11699,Héctor Espínola,65,Guaireña FC,Paraguay,Other,fut23 sudamericana silver rare,SUD,OTHER,1,1,Right,GK,M,M,182,72,85,187,0,348,660,1,Average,1992-02-12,2022-09-22,63,31,22,63,8,9,45,5,7,19,60,27,12,13,26,21,13,70,30,44,55,11,14,25,27,13,14,8,10,11,65,58,23,58,28,63.0,63.0,63.0,63.0,60.0,60.0,70.0,70.0,27.0,31.0,22.0,65.0,65.0,True,https://www.futbin.com/23/player/46339
11717,Marcel Lotka,65,Dortmund,Poland,Other,fut23 silver common,GER 1,GER 1,1,3,Right,GK,M,M,190,75,85,187,8,343,585,1,High&Average,2001-05-25,2022-09-22,66,24,21,64,7,11,41,8,8,10,55,23,12,7,20,23,12,66,26,29,49,12,9,30,23,10,11,8,10,9,69,38,29,66,22,66.0,66.0,64.0,64.0,55.0,55.0,66.0,66.0,23.0,24.0,21.0,69.0,69.0,True,https://www.futbin.com/23/player/46565
11748,Kristijan Kahlina,65,Charlotte FC,Croatia,Other,fut23 silver common,MLS,OTHER,1,2,Right,GK,M,M,188,74,74,163,4,353,606,1,High&Average,1992-07-24,2022-09-22,63,21,21,69,4,7,50,9,5,16,66,53,10,11,21,19,12,67,24,33,45,15,6,36,21,9,10,7,12,11,67,47,24,43,25,63.0,63.0,69.0,69.0,66.0,66.0,67.0,67.0,21.0,21.0,21.0,67.0,67.0,True,https://www.futbin.com/23/player/47166
11750,Roman Celentano,65,FC Cincinnati,United States,Other,fut23 silver common,MLS,OTHER,1,2,Right,GK,M,M,192,76,80,176,1,341,606,1,High&Average,2000-09-14,2022-09-22,65,22,20,60,4,7,47,7,5,18,63,22,14,10,23,16,12,65,25,22,60,15,13,35,21,12,14,7,14,14,67,30,24,72,22,65.0,65.0,60.0,60.0,63.0,63.0,65.0,65.0,21.0,22.0,20.0,67.0,67.0,True,https://www.futbin.com/23/player/47197
11781,Andreas Christodoulou,65,APOEL Nicosia,Cyprus,Other,fut23 silver common,CYP 1,OTHER,1,2,Right,GK,M,M,188,74,83,183,1,368,707,1,High&Average,1997-03-26,2022-09-22,69,45,39,65,9,8,45,8,6,15,60,32,9,9,25,21,22,67,39,45,45,21,20,35,43,8,20,9,12,8,64,50,24,58,20,69.0,69.0,65.0,65.0,60.0,60.0,67.0,67.0,43.0,45.0,39.0,64.0,64.0,True,https://www.futbin.com/23/player/47834
11782,Ricardo Manuel Vieira da Silva,65,Santa Clara,Portugal,Portugal,fut23 silver common,POR 1,OTHER,1,2,Right,GK,M,M,189,74,84,185,0,357,734,1,High&Average,1999-05-09,2022-09-22,65,40,39,63,7,11,42,10,10,29,56,46,13,12,30,26,13,69,45,33,59,20,19,33,40,13,12,8,10,11,64,41,20,60,22,65.0,65.0,63.0,63.0,56.0,56.0,69.0,69.0,40.0,40.0,39.0,64.0,64.0,True,https://www.futbin.com/23/player/47927
11792,Mauro Vigorito,65,Como,Italy,Italy,fut23 silver common,ITA 2,OTHER,1,2,Right,GK,M,M,187,74,79,174,-1,359,823,1,High&Average,1990-05-22,2022-09-22,62,38,40,64,13,18,47,13,16,13,62,24,13,12,34,26,13,67,52,30,65,29,13,51,39,26,9,21,13,12,65,63,32,55,32,62.0,62.0,64.0,64.0,62.0,62.0,67.0,67.0,39.0,38.0,40.0,65.0,65.0,True,https://www.futbin.com/23/player/48235
11793,Plamen Iliev,65,FC Univ. Cluj,Bulgaria,Other,fut23 silver common,ROM 1,OTHER,1,3,Right,GK,M,M,182,72,75,165,1,375,891,1,Lean,1991-11-30,2022-09-22,64,50,48,63,14,12,48,16,13,15,64,39,17,15,27,19,19,70,57,59,55,18,13,42,49,22,19,21,20,12,65,78,38,52,33,64.0,64.0,63.0,63.0,64.0,64.0,70.0,70.0,49.0,50.0,48.0,65.0,65.0,True,https://www.futbin.com/23/player/48239
11800,Luca Unbehaun,65,Borussia Dortmund II,Germany,Germany,fut23 silver common,GER 3,OTHER,1,3,Right,GK,M,M,185,73,82,181,0,363,801,1,High&Average,2001-02-27,2022-11-13,59,39,44,62,5,6,52,6,7,11,69,45,8,9,29,28,8,68,58,62,64,19,10,39,41,13,10,8,10,11,64,83,30,68,19,59.0,59.0,62.0,62.0,69.0,69.0,68.0,68.0,41.0,39.0,44.0,64.0,64.0,True,https://www.futbin.com/23/player/50134
11806,Thomas Gebauer,64,LASK,Austria,Other,fut23 bronze rare,AUT 1,OTHER,1,3,Right,GK,M,M,193,76,88,194,2,350,813,1,High&Average,1982-06-30,2022-09-21,63,33,38,65,9,8,46,15,14,22,61,12,15,15,23,24,14,60,41,36,61,23,13,46,35,22,14,25,20,21,66,71,27,68,37,63.0,63.0,65.0,65.0,61.0,61.0,60.0,60.0,35.0,33.0,38.0,66.0,66.0,True,https://www.futbin.com/23/player/27888
11809,Kenneth Vermeer,64,FC Cincinnati,Netherlands,Netherlands,fut23 bronze rare,MLS,OTHER,1,4,Right,GK,M,M,181,71,78,172,4,373,992,2,Stocky,1986-01-10,2022-09-21,64,55,50,61,19,13,48,13,11,30,64,56,13,13,49,28,16,67,59,57,58,34,20,59,53,25,16,14,16,14,64,79,35,57,35,64.0,64.0,61.0,61.0,64.0,64.0,67.0,67.0,53.0,55.0,50.0,64.0,64.0,True,https://www.futbin.com/23/player/27970
11811,Mikkel Andersen,64,Viborg FF,Denmark,Other,fut23 bronze rare,DEN 1,OTHER,1,3,Right,GK,M,M,195,77,80,176,0,346,853,1,High&Average,1988-12-17,2022-09-21,65,32,39,60,16,11,44,14,20,21,58,45,15,15,28,32,11,63,47,34,59,22,17,50,35,22,13,21,17,17,65,53,30,75,33,65.0,65.0,60.0,60.0,58.0,58.0,63.0,63.0,35.0,32.0,39.0,65.0,65.0,True,https://www.futbin.com/23/player/27991
11826,Jamie Jones,64,Wigan Athletic,England,England,fut23 bronze rare,ENG 2,OTHER,1,2,Right,GK,M,M,188,74,91,201,0,355,797,1,High&Average,1989-02-18,2022-09-21,64,32,36,63,7,13,50,15,12,45,66,40,13,18,32,38,12,64,48,42,59,23,15,35,34,19,11,8,13,13,64,45,27,51,25,64.0,64.0,63.0,63.0,66.0,66.0,64.0,64.0,34.0,32.0,36.0,64.0,64.0,True,https://www.futbin.com/23/player/28174
11830,Jo Coppens,64,Sint-Truiden,Belgium,Other,fut23 bronze rare,BEL 1,OTHER,1,2,Left,GK,M,M,191,75,87,192,-1,358,794,1,High&Average,1990-12-21,2022-09-21,66,43,42,60,9,11,47,17,20,36,62,30,10,11,26,22,16,67,38,47,57,25,17,25,43,15,11,12,13,12,60,63,33,62,24,66.0,66.0,60.0,60.0,62.0,62.0,67.0,67.0,43.0,43.0,42.0,60.0,60.0,True,https://www.futbin.com/23/player/28243
11831,Ádám Bogdán,64,Ferencvárosi TC,Hungary,Other,fut23 bronze rare,HUN 1,OTHER,1,3,Right,GK,M,M,194,76,92,203,6,374,827,2,High&Average,1987-09-27,2022-09-21,61,52,56,61,13,11,51,14,11,18,68,38,15,12,16,12,18,62,35,41,62,18,11,49,54,24,11,22,11,16,68,63,33,74,20,61.0,61.0,61.0,61.0,68.0,68.0,62.0,62.0,54.0,52.0,56.0,68.0,68.0,True,https://www.futbin.com/23/player/28268
11842,Tom Mickel,64,Hamburger SV,Germany,Germany,fut23 bronze rare,GER 2,OTHER,1,2,Right,GK,M,M,185,73,84,185,6,362,821,1,High&Average,1989-04-19,2022-09-21,64,44,49,62,13,14,48,14,12,31,64,15,12,12,31,30,14,65,48,36,63,21,13,41,46,22,14,12,10,13,61,58,35,59,37,64.0,64.0,62.0,62.0,64.0,64.0,65.0,65.0,46.0,44.0,49.0,61.0,61.0,True,https://www.futbin.com/23/player/28447
11847,Robbin Ruiter,64,SC Cambuur,Netherlands,Netherlands,fut23 bronze rare,NED 1,OTHER,1,2,Right,GK,M,M,196,77,78,172,1,355,865,1,High&Average,1987-03-25,2022-09-21,64,40,40,60,17,12,48,16,14,24,64,39,16,13,36,34,14,62,38,34,68,18,17,49,40,22,12,20,16,16,65,55,37,65,35,64.0,64.0,60.0,60.0,64.0,64.0,62.0,62.0,40.0,40.0,40.0,65.0,65.0,True,https://www.futbin.com/23/player/28485
11849,David Cornell,64,Preston,Wales,Other,fut23 bronze rare,ENG 2,OTHER,1,3,Right,GK,M,M,188,74,79,174,1,352,797,1,High&Average,1991-03-28,2022-09-21,64,38,34,63,12,13,47,12,14,21,62,30,16,11,29,30,16,64,47,50,56,23,11,49,36,17,11,9,12,17,63,58,18,64,32,64.0,64.0,63.0,63.0,62.0,62.0,64.0,64.0,36.0,38.0,34.0,63.0,63.0,True,https://www.futbin.com/23/player/28501
11855,Hyun Yoo,64,Suwon FC,Korea Republic,Other,fut23 bronze rare,KOR 1,OTHER,1,3,Right,GK,M,M,184,72,82,181,0,375,911,1,Average,1984-08-01,2022-09-21,68,54,57,56,14,11,50,11,15,26,66,63,13,13,45,43,11,61,56,59,57,33,12,45,55,12,11,11,21,19,69,54,30,30,35,68.0,68.0,56.0,56.0,66.0,66.0,61.0,61.0,55.0,54.0,57.0,69.0,69.0,True,https://www.futbin.com/23/player/28597
11883,Ben Garratt,64,Burton Albion,England,England,fut23 bronze rare,ENG 3,OTHER,1,2,Right,GK,M,M,185,73,66,146,1,371,881,1,High&Average+,1994-04-25,2022-09-21,65,51,48,63,12,12,48,13,15,18,64,50,12,15,39,44,13,65,56,57,57,22,11,48,50,15,14,10,15,11,64,58,30,49,38,65.0,65.0,63.0,63.0,64.0,64.0,65.0,65.0,50.0,51.0,48.0,64.0,64.0,True,https://www.futbin.com/23/player/29158
11894,Lee Burge,64,Northampton,England,England,fut23 bronze rare,ENG 4,OTHER,1,3,Left,GK,M,M,190,75,70,154,0,357,844,1,High&Average+,1993-01-09,2022-09-21,63,42,41,62,5,14,45,14,11,31,60,28,12,14,33,21,19,65,47,68,57,32,18,40,42,11,19,18,16,19,65,56,35,53,25,63.0,63.0,62.0,62.0,60.0,60.0,65.0,65.0,42.0,42.0,41.0,65.0,65.0,True,https://www.futbin.com/23/player/29353
11899,Cody Cropper,64,Whitecaps FC,United States,Other,fut23 bronze rare,MLS,OTHER,1,3,Right,GK,M,M,193,76,91,201,0,352,748,1,High&Average,1993-02-16,2022-09-21,67,34,37,62,10,13,46,14,11,21,61,43,11,16,15,17,12,66,40,38,58,23,11,42,35,16,11,17,13,15,61,54,28,57,25,67.0,67.0,62.0,62.0,61.0,61.0,66.0,66.0,35.0,34.0,37.0,61.0,61.0,True,https://www.futbin.com/23/player/29410
11907,Mehdi Jeannin,64,FCSM,Algeria,Other,fut23 bronze rare,FRA 2,OTHER,1,2,Right,GK,M,M,187,74,81,179,1,369,796,1,High&Average,1991-04-20,2022-09-21,66,49,50,62,18,9,49,8,10,15,65,11,15,9,31,19,10,66,37,57,55,22,10,52,49,21,16,10,19,18,61,59,27,71,19,66.0,66.0,62.0,62.0,65.0,65.0,66.0,66.0,49.0,49.0,50.0,61.0,61.0,True,https://www.futbin.com/23/player/29499
11922,Jakob Haugaard,64,Tromsø IL,Denmark,Other,fut23 bronze rare,NOR 1,OTHER,1,2,Left,GK,M,M,199,78,87,192,1,359,873,1,High&Average,1992-05-01,2022-09-21,65,38,38,63,13,13,52,13,14,20,69,45,15,15,50,53,18,63,36,35,60,26,19,32,38,23,18,25,13,13,61,50,35,66,25,65.0,65.0,63.0,63.0,69.0,69.0,63.0,63.0,38.0,38.0,38.0,61.0,61.0,True,https://www.futbin.com/23/player/29713
11958,Adrián Bone,64,CS Emelec,Ecuador,Other,fut23 libertadores b bronze rare,LIB,OTHER,1,2,Right,GK,M,M,189,74,89,196,-4,349,774,1,High&Average,1988-09-08,2022-09-21,62,35,30,65,12,15,45,15,15,24,60,31,21,12,22,24,16,64,31,42,61,21,14,53,33,21,29,14,14,18,65,48,23,47,21,62.0,62.0,65.0,65.0,60.0,60.0,64.0,64.0,33.0,35.0,30.0,65.0,65.0,True,https://www.futbin.com/23/player/30135
11970,Lawrence Vigouroux,64,Leyton Orient,Chile,Other,fut23 bronze rare,ENG 4,OTHER,1,2,Left,GK,M,M,194,76,77,170,2,362,863,1,High&Average+,1993-11-19,2022-09-21,64,48,42,63,6,17,47,11,19,22,62,50,20,17,34,38,17,64,56,40,60,16,19,43,46,14,12,15,18,11,63,48,36,63,24,64.0,64.0,63.0,63.0,62.0,62.0,64.0,64.0,46.0,48.0,42.0,63.0,63.0,True,https://www.futbin.com/23/player/30305
11974,Cameron Dawson,64,Sheffield Wed,England,England,fut23 bronze rare,ENG 3,OTHER,1,3,Right,GK,M,M,193,76,69,152,-1,370,934,1,High&Average,1995-07-07,2022-09-21,64,49,61,62,8,8,48,5,17,23,64,45,20,9,31,50,19,64,35,66,63,21,21,51,54,17,18,17,19,20,62,60,39,69,25,64.0,64.0,62.0,62.0,64.0,64.0,64.0,64.0,54.0,49.0,61.0,62.0,62.0,True,https://www.futbin.com/23/player/30390
11980,Thomas Mikkelsen,64,Brøndby IF,Denmark,Other,fut23 bronze rare,DEN 1,OTHER,1,2,Right,GK,M,M,190,75,85,187,-1,356,916,1,High&Average,1983-08-27,2022-09-21,64,30,35,65,15,16,50,16,18,30,67,59,16,18,48,48,18,62,32,39,53,40,22,45,32,22,14,24,17,12,66,48,32,72,27,64.0,64.0,65.0,65.0,67.0,67.0,62.0,62.0,32.0,30.0,35.0,66.0,66.0,True,https://www.futbin.com/23/player/30564
11987,Hendrik Bonmann,64,Wolfsberger AC,Germany,Germany,fut23 bronze rare,AUT 1,OTHER,1,5,Right,GK,M,M,194,76,82,181,0,361,769,1,High&Average,1994-01-22,2022-09-21,65,40,45,61,8,7,48,11,9,23,64,31,11,12,25,23,11,65,40,26,59,13,14,56,42,11,14,10,14,13,64,63,33,69,30,65.0,65.0,61.0,61.0,64.0,64.0,65.0,65.0,42.0,40.0,45.0,64.0,64.0,True,https://www.futbin.com/23/player/30657
12009,Alexandru Buzbuchi,64,FC Farul Constanta,Romania,Other,fut23 bronze rare,ROM 1,OTHER,1,2,Right,GK,M,M,190,75,80,176,-1,350,734,1,High&Average,1993-10-31,2022-09-21,64,35,37,59,20,14,45,17,19,23,60,29,18,17,22,16,16,66,40,35,61,13,14,21,36,22,15,11,11,18,65,54,35,37,19,64.0,64.0,59.0,59.0,60.0,60.0,66.0,66.0,36.0,35.0,37.0,65.0,65.0,True,https://www.futbin.com/23/player/31111
12018,Roberto Ramírez,64,Godoy Cruz,Argentina,Argentina,fut23 bronze rare,ARG 1,OTHER,1,2,Right,GK,M,M,187,74,73,161,0,361,889,1,High&Average,1996-07-07,2022-09-21,64,49,47,61,16,16,45,12,12,20,60,34,16,26,30,32,27,66,43,44,58,25,15,35,48,23,24,22,15,21,62,63,30,56,33,64.0,64.0,61.0,61.0,60.0,60.0,66.0,66.0,48.0,49.0,47.0,62.0,62.0,True,https://www.futbin.com/23/player/31187
12031,Tobias Schützenauer,64,SK Sturm Graz,Austria,Other,fut23 bronze rare,AUT 1,OTHER,1,4,Right,GK,M,M,182,72,79,174,1,356,777,1,Average,1997-05-19,2022-09-21,64,33,41,62,11,20,49,17,11,23,65,33,21,10,25,24,20,63,32,41,55,23,11,34,36,16,22,14,22,18,66,64,24,44,19,64.0,64.0,62.0,62.0,65.0,65.0,63.0,63.0,36.0,33.0,41.0,66.0,66.0,True,https://www.futbin.com/23/player/31340
12033,Alexander Brunst,64,SV Darmstadt 98,Germany,Germany,fut23 bronze rare,GER 2,OTHER,1,3,Right,GK,M,M,195,77,88,194,4,358,813,1,High&Stocky,1995-07-07,2022-09-21,66,38,39,64,11,14,46,14,14,26,61,34,15,15,36,30,16,66,34,36,55,25,16,32,38,16,22,16,16,15,63,50,30,70,32,66.0,66.0,64.0,64.0,61.0,61.0,66.0,66.0,38.0,38.0,39.0,63.0,63.0,True,https://www.futbin.com/23/player/31350
12047,Alex Bass,64,Sunderland,England,England,fut23 bronze rare,ENG 2,OTHER,1,3,Right,GK,M,M,191,75,70,154,-1,375,961,1,High&Average+,1998-04-01,2022-09-21,65,61,54,62,13,16,48,20,14,20,64,45,14,16,33,40,19,66,60,62,60,20,15,42,58,27,14,10,21,25,60,74,30,56,32,65.0,65.0,62.0,62.0,64.0,64.0,66.0,66.0,58.0,61.0,54.0,60.0,60.0,True,https://www.futbin.com/23/player/31543
12049,Luke McGee,64,Forest Green,England,England,fut23 bronze rare,ENG 3,OTHER,1,3,Right,GK,M,M,193,76,83,183,-1,356,837,1,High&Average,1995-09-02,2022-09-21,65,33,43,63,7,15,47,13,14,31,63,47,15,13,44,45,12,65,35,46,58,28,15,40,37,14,14,12,17,21,63,53,26,53,26,65.0,65.0,63.0,63.0,63.0,63.0,65.0,65.0,37.0,33.0,43.0,63.0,63.0,True,https://www.futbin.com/23/player/31578
12054,Tom King,64,Salford City,Wales,Other,fut23 bronze rare,ENG 4,OTHER,1,3,Right,GK,M,M,194,76,80,176,0,360,844,1,High&Average,1995-03-09,2022-09-21,65,40,44,64,12,6,46,17,18,26,61,45,9,6,35,43,9,65,39,57,51,28,8,42,42,13,18,15,17,20,63,52,32,73,23,65.0,65.0,64.0,64.0,61.0,61.0,65.0,65.0,42.0,40.0,44.0,63.0,63.0,True,https://www.futbin.com/23/player/31620
12066,John McCarthy,64,LAFC,United States,Other,fut23 bronze rare,MLS,OTHER,1,2,Right,GK,M,M,191,75,82,181,18,352,773,1,High&Average,1992-07-04,2022-09-21,65,35,34,64,19,17,44,13,18,18,59,18,17,13,27,16,15,67,38,42,55,14,12,45,35,19,17,14,13,15,62,55,38,60,32,65.0,65.0,64.0,64.0,59.0,59.0,67.0,67.0,35.0,35.0,34.0,62.0,62.0,True,https://www.futbin.com/23/player/31861
12090,Nikola Tzanev,64,AFC Wimbledon,New Zealand,Other,fut23 bronze rare,ENG 4,OTHER,1,1,Right,GK,M,M,195,77,90,198,2,363,794,1,High&Average+,1996-12-23,2022-09-21,64,47,45,65,9,8,44,9,10,15,59,47,10,11,40,44,12,65,35,54,50,24,15,34,46,14,12,7,14,13,64,58,25,54,34,64.0,64.0,65.0,65.0,59.0,59.0,65.0,65.0,46.0,47.0,45.0,64.0,64.0,True,https://www.futbin.com/23/player/32245
12097,Daniel Margush,64,WS Wanderers,Australia,Other,fut23 bronze rare,AUS 1,OTHER,1,2,Right,GK,M,M,187,74,80,176,-1,349,715,1,High&Average,1997-11-28,2022-09-21,63,30,30,64,7,8,47,10,10,12,63,42,14,14,29,22,14,65,32,32,53,12,10,49,30,15,13,8,14,12,64,60,28,63,25,63.0,63.0,64.0,64.0,63.0,63.0,65.0,65.0,30.0,30.0,30.0,64.0,64.0,True,https://www.futbin.com/23/player/32390
12109,Marius Adamonis,64,SS Lazio,Lithuania,Other,fut23 bronze rare,ITA 1,ITA 1,1,3,Right,GK,M,M,191,75,80,176,4,335,658,1,High&Average,1997-05-13,2022-09-21,67,21,20,66,7,8,43,5,9,17,57,36,12,11,20,20,12,65,34,39,52,16,11,51,21,12,11,18,11,12,59,41,26,61,22,67.0,67.0,66.0,66.0,57.0,57.0,65.0,65.0,21.0,21.0,20.0,59.0,59.0,True,https://www.futbin.com/23/player/32629
12123,Marius Funk,64,FC Ingolstadt,Germany,Germany,fut23 bronze rare,GER 3,OTHER,1,3,Right,GK,M,M,187,74,88,194,0,355,703,1,High&Average,1996-01-01,2022-09-21,65,39,38,62,8,9,47,11,7,19,62,28,9,13,20,17,10,65,37,40,60,13,12,31,39,14,12,15,9,10,62,59,28,61,27,65.0,65.0,62.0,62.0,62.0,62.0,65.0,65.0,39.0,39.0,38.0,62.0,62.0,True,https://www.futbin.com/23/player/32822
12135,Brandon Austin,64,Spurs,England,England,fut23 bronze rare,ENG 1,ENG 1,1,2,Right,GK,M,M,188,74,75,165,3,346,652,1,High&Average+,1999-01-08,2022-09-21,69,36,29,63,4,9,41,9,6,11,55,32,12,11,19,18,12,62,38,38,51,17,14,45,33,6,13,21,12,12,64,59,20,30,27,69.0,69.0,63.0,63.0,55.0,55.0,62.0,62.0,33.0,36.0,29.0,64.0,64.0,True,https://www.futbin.com/23/player/33106
12138,Vasilios Xenopoulos,64,Panathinaikos,Greece,Other,fut23 bronze rare,GRE 1,OTHER,1,3,Right,GK,M,M,185,73,84,185,2,345,761,1,High&Average,1998-05-20,2022-09-21,67,28,34,59,10,10,43,10,10,19,57,51,14,14,24,29,14,68,45,45,55,11,10,48,30,10,12,15,10,14,64,61,30,68,17,67.0,67.0,59.0,59.0,57.0,57.0,68.0,68.0,30.0,28.0,34.0,64.0,64.0,True,https://www.futbin.com/23/player/33208
12143,Stefan Cleveland,64,Seattle Sounders,United States,Other,fut23 bronze rare,MLS,OTHER,1,2,Left,GK,M,M,188,74,84,185,1,373,892,1,High&Average,1994-05-24,2022-09-21,64,55,56,62,13,9,47,20,16,23,62,51,22,15,44,41,19,66,33,27,60,27,12,40,55,11,15,12,12,25,64,56,41,63,27,64.0,64.0,62.0,62.0,62.0,62.0,66.0,66.0,55.0,55.0,56.0,64.0,64.0,True,https://www.futbin.com/23/player/33246
12152,Edward McGinty,64,Oxford United,Republic of Ireland,Other,fut23 bronze rare,ENG 3,OTHER,1,2,Left,GK,M,M,194,76,83,183,0,366,847,1,High&Average+,1999-08-05,2022-09-21,64,52,50,64,9,10,44,9,8,21,58,58,15,9,28,25,13,66,44,52,56,29,19,44,51,14,9,13,15,14,63,66,39,58,24,64.0,64.0,64.0,64.0,58.0,58.0,66.0,66.0,51.0,52.0,50.0,63.0,63.0,True,https://www.futbin.com/23/player/33349
12160,Tim Boss,64,1. FC Magdeburg,Germany,Germany,fut23 bronze rare,GER 2,OTHER,1,3,Right,GK,M,M,186,73,80,176,1,363,845,1,High&Average,1993-06-28,2022-09-21,67,47,49,62,11,9,45,11,10,33,60,52,9,18,29,28,13,64,48,48,63,21,16,37,48,19,8,15,9,9,62,61,29,67,31,67.0,67.0,62.0,62.0,60.0,60.0,64.0,64.0,48.0,47.0,49.0,62.0,62.0,True,https://www.futbin.com/23/player/33437
12169,Mirko Kos,64,FK Austria Wien,Austria,Other,fut23 bronze rare,AUT 1,OTHER,1,3,Right,GK,M,M,183,72,80,176,0,352,722,1,Average,1997-04-12,2022-09-21,64,41,40,60,8,9,43,11,12,14,57,26,12,11,22,20,10,68,45,48,61,14,13,25,41,13,14,15,11,12,62,61,25,67,19,64.0,64.0,60.0,60.0,57.0,57.0,68.0,68.0,41.0,41.0,40.0,62.0,62.0,True,https://www.futbin.com/23/player/33600
12171,Ricardo Fernandes,64,Santa Clara,Portugal,Portugal,fut23 bronze rare,POR 1,OTHER,1,2,Right,GK,M,M,193,76,85,187,1,337,607,1,High&Average+,1994-10-28,2022-09-21,61,18,30,61,4,8,47,7,9,10,63,45,14,14,23,18,14,65,31,26,61,12,8,25,23,12,13,11,12,11,64,30,23,55,16,61.0,61.0,61.0,61.0,63.0,63.0,65.0,65.0,23.0,18.0,30.0,64.0,64.0,True,https://www.futbin.com/23/player/33648
12174,Karol Niemczycki,64,Cracovia,Poland,Other,fut23 bronze rare,POL 1,OTHER,1,3,Left,GK,M,M,190,75,84,185,1,350,643,1,High&Average,1999-07-05,2022-09-21,65,28,28,65,5,5,46,7,5,13,61,44,14,13,19,18,11,66,30,47,50,11,10,38,28,6,10,11,11,12,65,60,17,55,19,65.0,65.0,65.0,65.0,61.0,61.0,66.0,66.0,28.0,28.0,28.0,65.0,65.0,True,https://www.futbin.com/23/player/33747
12176,Shamal George,64,Livingston,England,England,fut23 bronze rare,SPFL,OTHER,1,3,Right,GK,M,M,191,75,79,174,3,354,911,1,High&Average,1998-01-06,2022-09-21,66,38,40,60,18,20,45,20,20,22,60,45,17,13,39,42,17,66,48,35,60,30,14,50,39,21,18,15,13,14,63,55,35,65,42,66.0,66.0,60.0,60.0,60.0,60.0,66.0,66.0,39.0,38.0,40.0,63.0,63.0,True,https://www.futbin.com/23/player/33777
12184,Sonny Laiton,64,AJ Auxerre,France,France,fut23 bronze rare,FRA 1,FRA 1,1,2,Right,GK,M,M,190,75,85,187,1,359,878,1,High&Average,2000-01-28,2022-09-21,62,50,44,60,4,8,45,5,9,19,60,60,14,12,17,17,12,66,64,51,67,15,14,62,48,24,13,8,11,14,63,72,42,71,34,62.0,62.0,60.0,60.0,60.0,60.0,66.0,66.0,48.0,50.0,44.0,63.0,63.0,True,https://www.futbin.com/23/player/33857
12195,Budimir Janošević,64,AIK,Serbia,Other,fut23 bronze rare,SWE 1,OTHER,1,3,Right,GK,M,M,190,75,86,190,1,340,661,1,High&Average,1989-10-21,2022-09-21,64,25,21,66,6,7,41,5,9,14,55,48,12,13,20,24,16,66,23,26,50,14,11,45,23,10,18,11,13,13,66,40,22,69,35,64.0,64.0,66.0,66.0,55.0,55.0,66.0,66.0,23.0,25.0,21.0,66.0,66.0,True,https://www.futbin.com/23/player/34043
12198,Ron-Thorben Hoffmann,64,Braunschweig,Germany,Germany,fut23 bronze rare,GER 2,OTHER,1,3,Right,GK,M,M,192,76,86,190,2,345,682,1,High&Average,1999-04-04,2022-09-21,64,23,29,63,3,8,48,11,9,10,64,49,13,11,46,50,12,66,31,24,57,14,9,26,25,23,12,15,9,13,63,42,14,52,19,64.0,64.0,63.0,63.0,64.0,64.0,66.0,66.0,25.0,23.0,29.0,63.0,63.0,True,https://www.futbin.com/23/player/34074
